pc_timestamp,arduino_ms,analog_value
1778513272.0730484,60100,508
1778513272.0940657,60120,506
1778513272.1145651,60140,508
1778513272.1351552,60160,506
1778513272.155441,60180,506
1778513272.1760712,60200,508
1778513272.1964028,60220,506
1778513272.2169483,60240,508
1778513272.2333238,60260,506
1778513272.2545602,60280,505
1778513272.2743154,60300,508
1778513272.2948294,60320,506
1778513272.3163424,60340,508
1778513272.3358319,60360,508
1778513272.3558805,60380,506
1778513272.3767107,60400,508
1778513272.3930871,60420,506
1778513272.4134674,60440,506
1778513272.43409,60460,507
1778513272.4548135,60480,506
1778513272.4755497,60500,508
1778513272.4954698,60520,506
1778513272.5159712,60540,506
1778513272.5364735,60560,508
1778513272.5574985,60580,506
1778513272.5742178,60600,508
1778513272.5938509,60620,507
1778513272.614357,60640,507
1778513272.6348543,60660,509
1778513272.6560588,60680,506
1778513272.6757355,60700,508
1778513272.696193,60720,506
1778513272.7167387,60740,506
1778513272.7331128,60760,508
1778513272.7546234,60780,506
1778513272.7746115,60800,508
1778513272.7944925,60820,508
1778513272.8149958,60840,506
1778513272.836013,60860,508
1778513272.8557374,60880,507
1778513272.8764992,60900,507
1778513272.8968773,60920,509
1778513272.9141495,60940,506
1778513272.934763,60960,508
1778513272.955644,60980,505
1778513272.9747562,61000,507
1778513272.9952605,61020,507
1778513273.015808,61040,506
1778513273.0368795,61060,508
1778513273.0572534,61080,506
1778513273.0733418,61100,508
1778513273.0935152,61120,508
1778513273.1140168,61140,506
1778513273.1345184,61160,508
1778513273.1556754,61180,507
1778513273.1753976,61200,505
1778513273.1961555,61220,508
1778513273.2164016,61240,506
1778513273.236901,61260,508
1778513273.2532787,61280,506
1778513273.273485,61300,506
1778513273.2942817,61320,508
1778513273.3147817,61340,506
1778513273.3358653,61360,508
1778513273.3559148,61380,507
1778513273.3761637,61400,506
1778513273.3966153,61420,508
1778513273.4130635,61440,506
1778513273.433543,61460,507
1778513273.455051,61480,508
1778513273.4747303,61500,506
1778513273.494923,61520,508
1778513273.515423,61540,506
1778513273.5366323,61560,507
1778513273.5561604,61580,508
1778513273.576929,61600,506
1778513273.5933032,61620,508
1778513273.6136801,61640,506
1778513273.634055,61660,508
1778513273.6550174,61680,508
1778513273.6759665,61700,506
1778513273.6956778,61720,508
1778513273.7160563,61740,505
1778513273.7365563,61760,506
1778513273.7570145,61780,508
1778513273.7731667,61800,506
1778513273.7939355,61820,506
1778513273.8144383,61840,507
1778513273.8353333,61860,505
1778513273.8556855,61880,508
1778513273.8758175,61900,506
1778513273.8963978,61920,508
1778513273.9168208,61940,508
1778513273.9331968,61960,506
1778513273.9536986,61980,509
1778513273.9741993,62000,506
1778513273.9947019,62020,506
1778513274.0152035,62040,507
1778513274.0355797,62060,506
1778513274.0558436,62080,508
1778513274.076583,62100,505
1778513274.0970838,62120,506
1778513274.1134617,62140,508
1778513274.133965,62160,506
1778513274.1543856,62180,508
1778513274.1744838,62200,507
1778513274.1954734,62220,507
1778513274.2154815,62240,509
1778513274.2364523,62260,506
1778513274.2568035,62280,508
1778513274.2727745,62300,505
1778513274.2937248,62320,506
1778513274.3141015,62340,508
1778513274.334603,62360,506
1778513274.355104,62380,508
1778513274.375607,62400,507
1778513274.3961072,62420,506
1778513274.4164839,62440,509
1778513274.4369853,62460,506
1778513274.453486,62480,507
1778513274.474037,62500,508
1778513274.4944897,62520,506
1778513274.5148683,62540,508
1778513274.5353682,62560,506
1778513274.5558715,62580,506
1778513274.576247,62600,508
1778513274.5967476,62620,506
1778513274.613126,62640,509
1778513274.6336255,62660,508
1778513274.6541283,62680,507
1778513274.6742651,62700,509
1778513274.695132,62720,506
1778513274.7166445,62740,508
1778513274.7367961,62760,508
1778513274.7575233,62780,506
1778513274.7768948,62800,508
1778513274.794009,62820,506
1778513274.8140821,62840,506
1778513274.8354027,62860,508
1778513274.8550642,62880,505
1778513274.8764462,62900,508
1778513274.8957763,62920,506
1778513274.9162765,62940,507
1778513274.9367769,62960,508
1778513274.9537802,62980,506
1778513274.974287,63000,507
1778513274.9941564,63020,507
1778513275.0152848,63040,506
1778513275.035034,63060,508
1778513275.055537,63080,506
1778513275.076695,63100,506
1778513275.09654,63120,507
1778513275.1169167,63140,505
1778513275.1334183,63160,508
1778513275.1535642,63180,507
1778513275.174809,63200,507
1778513275.1947973,63220,509
1778513275.2152224,63240,506
1778513275.235802,63260,507
1778513275.2563014,63280,506
1778513275.276921,63300,506
1778513275.2936478,63320,507
1778513275.3135555,63340,506
1778513275.3340588,63360,507
1778513275.3545587,63380,506
1778513275.3747165,63400,505
1778513275.3955622,63420,508
1778513275.4164014,63440,506
1778513275.4364133,63460,507
1778513275.4577239,63480,508
1778513275.4743266,63500,506
1778513275.4937398,63520,508
1778513275.5147033,63540,506
1778513275.5348232,63560,506
1778513275.5553288,63580,507
1778513275.5763652,63600,506
1778513275.5962021,63620,509
1778513275.616704,63640,507
1778513275.6330814,63660,508
1778513275.6535845,63680,509
1778513275.674714,63700,507
1778513275.6945856,63720,509
1778513275.7147825,63740,509
1778513275.7354648,63760,507
1778513275.7559636,63780,509
1778513275.7764153,63800,506
1778513275.7969701,63820,509
1778513275.813344,63840,507
1778513275.8337202,63860,507
1778513275.8538527,63880,509
1778513275.8747299,63900,507
1778513275.8957498,63920,509
1778513275.9161787,63940,507
1778513275.9362302,63960,508
1778513275.956605,63980,509
1778513275.9731064,64000,507
1778513275.9935095,64020,509
1778513276.0139844,64040,508
1778513276.0354967,64060,507
1778513276.0557928,64080,509
1778513276.076747,64100,507
1778513276.0964737,64120,508
1778513276.1171722,64140,506
1778513276.1378784,64160,507
1778513276.1542554,64180,508
1778513276.1747549,64200,507
1778513276.1947622,64220,508
1778513276.2155044,64240,507
1778513276.2362614,64260,508
1778513276.2566392,64280,509
1778513276.2770839,64300,506
1778513276.2973716,64320,507
1778513276.3171086,64340,508
1778513276.334101,64360,506
1778513276.3534362,64380,508
1778513276.374447,64400,506
1778513276.3949482,64420,508
1778513276.4153237,64440,507
1778513276.435886,64460,506
1778513276.4563878,64480,509
1778513276.4774814,64500,506
1778513276.4936287,64520,508
1778513276.5148113,64540,508
1778513276.5342312,64560,506
1778513276.554533,64580,508
1778513276.5768077,64600,506
1778513276.5971816,64620,507
1778513276.6167552,64640,507
1778513276.6376407,64660,506
1778513276.6581686,64680,508
1778513276.6745462,64700,506
1778513276.6957912,64720,506
1778513276.7151926,64740,507
1778513276.7359233,64760,507
1778513276.7558026,64780,508
1778513276.7768984,64800,508
1778513276.7966592,64820,506
1778513276.817807,64840,508
1778513276.834305,64860,506
1778513276.8537796,64880,506
1778513276.8749912,64900,508
1778513276.895007,64920,506
1778513276.9151778,64940,508
1778513276.9366913,64960,507
1778513276.9570649,64980,506
1778513276.9770224,65000,508
1778513276.9980702,65020,506
1778513277.0144444,65040,507
1778513277.0349476,65060,508
1778513277.0553215,65080,505
1778513277.075952,65100,508
1778513277.0963256,65120,506
1778513277.1164227,65140,506
1778513277.1373293,65160,508
1778513277.1571848,65180,505
1778513277.1732004,65200,508
1778513277.1946204,65220,508
1778513277.2142017,65240,506
1778513277.2349625,65260,508
1778513277.2549057,65280,506
1778513277.2756596,65300,506
1778513277.2964933,65320,509
1778513277.3168228,65340,505
1778513277.3370802,65360,507
1778513277.3542948,65380,507
1778513277.374305,65400,506
1778513277.3945553,65420,508
1778513277.4148421,65440,506
1778513277.436352,65460,508
1778513277.4568546,65480,508
1778513277.4773564,65500,506
1778513277.496729,65520,508
1778513277.5140133,65540,506
1778513277.5347352,65560,506
1778513277.5551133,65580,508
1778513277.575613,65600,506
1778513277.5954611,65620,507
1778513277.6166155,65640,507
1778513277.6371171,65660,506
1778513277.6574945,65680,509
1778513277.677939,65700,507
1778513277.6943552,65720,507
1778513277.7142317,65740,508
1778513277.7353756,65760,506
1778513277.755877,65780,508
1778513277.776379,65800,506
1778513277.7957013,65820,507
1778513277.8172586,65840,508
1778513277.837757,65860,506
1778513277.8541355,65880,508
1778513277.8746352,65900,506
1778513277.8949983,65920,507
1778513277.9154823,65940,508
1778513277.93614,65960,505
1778513277.9564724,65980,507
1778513277.977019,66000,507
1778513277.9975202,66020,506
1778513278.0178936,66040,508
1778513278.0342538,66060,505
1778513278.0548997,66080,507
1778513278.075402,66100,507
1778513278.095074,66120,505
1778513278.1162791,66140,508
1778513278.1367803,66160,507
1778513278.1572826,66180,507
1778513278.1777833,66200,508
1778513278.194161,66220,506
1778513278.214408,66240,508
